Student with hard logits approach
Step 83485: loss = 2.87334
Step 83490: loss = 2.57876
Step 83495: loss = 2.99891
Step 83500: loss = 2.58131
Step 83505: loss = 2.91862
Step 83510: loss = 2.86930
Step 83515: loss = 2.88142
Step 83520: loss = 3.02933
Step 83525: loss = 2.91715
Step 83530: loss = 3.06615
Step 83535: loss = 3.23575
Step 83540: loss = 2.81088
Step 83545: loss = 3.14766
Step 83550: loss = 2.89313
Step 83555: loss = 3.02124
Step 83560: loss = 2.89610
Step 83565: loss = 2.81472
Step 83570: loss = 2.87817
Step 83575: loss = 2.74274
Step 83580: loss = 2.91895
Step 83585: loss = 2.90867
Step 83590: loss = 2.73034
Step 83595: loss = 2.85664
Step 83600: loss = 2.86009
Step 83605: loss = 2.72024
Step 83610: loss = 2.74858
Step 83615: loss = 2.72277
Step 83620: loss = 2.93939
Step 83625: loss = 3.04267
Step 83630: loss = 2.68606
Step 83635: loss = 2.83131
Step 83640: loss = 2.99564
Step 83645: loss = 2.73012
Step 83650: loss = 2.87026
Step 83655: loss = 2.87327
Step 83660: loss = 3.04888
Step 83665: loss = 2.88686
Step 83670: loss = 2.98968
Step 83675: loss = 2.80616
Step 83680: loss = 2.68287
Step 83685: loss = 2.74355
Step 83690: loss = 2.53608
Step 83695: loss = 3.00593
Step 83700: loss = 2.74468
Step 83705: loss = 2.77821
Step 83710: loss = 2.76204
Step 83715: loss = 2.90019
Step 83720: loss = 2.77804
Step 83725: loss = 2.96410
Step 83730: loss = 2.62554
Step 83735: loss = 2.73931
Step 83740: loss = 2.73336
Step 83745: loss = 2.58397
Step 83750: loss = 2.63319
Step 83755: loss = 2.75447
Step 83760: loss = 3.05446
Step 83765: loss = 2.91437
Step 83770: loss = 2.81721
Step 83775: loss = 2.82635
Step 83780: loss = 2.87227
Step 83785: loss = 3.01622
Step 83790: loss = 3.02523
Step 83795: loss = 2.81697
Step 83800: loss = 2.85626
Step 83805: loss = 2.68543
Step 83810: loss = 2.70592
Step 83815: loss = 2.60416
Step 83820: loss = 2.73047
Step 83825: loss = 2.72294
Step 83830: loss = 2.92211
Step 83835: loss = 3.13528
Step 83840: loss = 2.93085
Step 83845: loss = 2.90783
Step 83850: loss = 2.78621
Training Data Eval:
  Num examples: 49920, Num correct: 6701, Precision @ 1: 0.1342
('Testing Data Eval: EPOCH->', 216)
  Num examples: 9984, Num correct: 1384, Precision @ 1: 0.1386
Step 83855: loss = 2.89741
Step 83860: loss = 2.76420
Step 83865: loss = 2.57015
Step 83870: loss = 2.87067
Step 83875: loss = 2.96072
Step 83880: loss = 2.92821
Step 83885: loss = 3.01990
Step 83890: loss = 2.80401
Step 83895: loss = 2.88625
Step 83900: loss = 2.82703
Step 83905: loss = 2.82123
Step 83910: loss = 2.81105
Step 83915: loss = 2.84174
Step 83920: loss = 2.95635
Step 83925: loss = 2.81843
Step 83930: loss = 2.78343
Step 83935: loss = 3.09078
Step 83940: loss = 3.03111
Step 83945: loss = 2.93979
Step 83950: loss = 2.89982
Step 83955: loss = 2.98060
Step 83960: loss = 3.11442
Step 83965: loss = 2.98350
Step 83970: loss = 2.88319
Step 83975: loss = 2.88914
Step 83980: loss = 2.67361
Step 83985: loss = 2.81819
Step 83990: loss = 2.82989
Step 83995: loss = 2.92141
Step 84000: loss = 2.91628
Step 84005: loss = 2.92683
Step 84010: loss = 3.02946
Step 84015: loss = 2.97535
Step 84020: loss = 2.89580
Step 84025: loss = 3.05728
Step 84030: loss = 2.65859
Step 84035: loss = 2.84982
Step 84040: loss = 2.70613
Step 84045: loss = 3.03619
Step 84050: loss = 2.83101
Step 84055: loss = 2.74346
Step 84060: loss = 2.78515
Step 84065: loss = 3.12101
Step 84070: loss = 2.79856
Step 84075: loss = 2.92331
Step 84080: loss = 2.85865
Step 84085: loss = 3.07944
Step 84090: loss = 2.99282
Step 84095: loss = 2.91728
Step 84100: loss = 2.91648
Step 84105: loss = 2.84540
Step 84110: loss = 2.82706
Step 84115: loss = 3.02229
Step 84120: loss = 2.98902
Step 84125: loss = 2.72311
Step 84130: loss = 2.99714
Step 84135: loss = 2.72848
Step 84140: loss = 2.63997
Step 84145: loss = 2.86509
Step 84150: loss = 2.92937
Step 84155: loss = 2.77922
Step 84160: loss = 2.75989
Step 84165: loss = 2.77558
Step 84170: loss = 3.04979
Step 84175: loss = 2.71720
Step 84180: loss = 2.96518
Step 84185: loss = 2.97549
Step 84190: loss = 2.76244
Step 84195: loss = 3.06729
Step 84200: loss = 2.97309
Step 84205: loss = 2.71688
Step 84210: loss = 2.97657
Step 84215: loss = 2.79637
Step 84220: loss = 2.96377
Step 84225: loss = 2.62568
Step 84230: loss = 2.89416
Step 84235: loss = 2.86106
Step 84240: loss = 3.01926
Training Data Eval:
  Num examples: 49920, Num correct: 6884, Precision @ 1: 0.1379
('Testing Data Eval: EPOCH->', 217)
  Num examples: 9984, Num correct: 1462, Precision @ 1: 0.1464
Step 84245: loss = 2.93631
Step 84250: loss = 2.86284
Step 84255: loss = 2.65241
Step 84260: loss = 2.86801
Step 84265: loss = 2.92086
Step 84270: loss = 3.08459
Step 84275: loss = 3.04094
Step 84280: loss = 2.98639
Step 84285: loss = 2.72374
Step 84290: loss = 2.87407
Step 84295: loss = 2.61396
Step 84300: loss = 2.99643
Step 84305: loss = 2.67719
Step 84310: loss = 3.00059
Step 84315: loss = 2.79008
Step 84320: loss = 2.68629
Step 84325: loss = 2.88865
Step 84330: loss = 2.78231
Step 84335: loss = 2.75539
Step 84340: loss = 2.76664
Step 84345: loss = 2.65399
Step 84350: loss = 2.89276
Step 84355: loss = 3.07931
Step 84360: loss = 2.90861
Step 84365: loss = 2.77425
Step 84370: loss = 2.97206
Step 84375: loss = 2.95433
Step 84380: loss = 2.81305
Step 84385: loss = 2.57149
Step 84390: loss = 2.87053
Step 84395: loss = 2.71791
Step 84400: loss = 2.84628
Step 84405: loss = 2.93571
Step 84410: loss = 3.19580
Step 84415: loss = 2.79664
Step 84420: loss = 2.64529
Step 84425: loss = 2.93298
Step 84430: loss = 2.79938
Step 84435: loss = 2.71805
Step 84440: loss = 2.95205
Step 84445: loss = 2.79677
Step 84450: loss = 3.08532
Step 84455: loss = 2.84634
Step 84460: loss = 2.65420
Step 84465: loss = 2.83507
Step 84470: loss = 2.89796
Step 84475: loss = 2.68186
Step 84480: loss = 2.78924
Step 84485: loss = 2.92754
Step 84490: loss = 2.82752
Step 84495: loss = 2.97273
Step 84500: loss = 2.87073
Step 84505: loss = 2.94282
Step 84510: loss = 2.73425
Step 84515: loss = 2.71572
Step 84520: loss = 3.09519
Step 84525: loss = 2.76712
Step 84530: loss = 2.77872
Step 84535: loss = 2.95774
Step 84540: loss = 3.00111
Step 84545: loss = 2.76388
Step 84550: loss = 2.75544
Step 84555: loss = 2.74497
Step 84560: loss = 2.71920
Step 84565: loss = 2.72635
Step 84570: loss = 2.83411
Step 84575: loss = 3.03257
Step 84580: loss = 2.97144
Step 84585: loss = 3.13815
Step 84590: loss = 2.84930
Step 84595: loss = 2.78489
Step 84600: loss = 2.94858
Step 84605: loss = 2.84773
Step 84610: loss = 2.97253
Step 84615: loss = 2.72157
Step 84620: loss = 3.23902
Step 84625: loss = 2.88949
Step 84630: loss = 2.80619
Training Data Eval:
  Num examples: 49920, Num correct: 6708, Precision @ 1: 0.1344
('Testing Data Eval: EPOCH->', 218)
  Num examples: 9984, Num correct: 1425, Precision @ 1: 0.1427
Step 84635: loss = 2.88734
Step 84640: loss = 2.62717
Step 84645: loss = 2.74548
Step 84650: loss = 2.78977
Step 84655: loss = 2.88480
Step 84660: loss = 2.74358
Step 84665: loss = 2.87243
Step 84670: loss = 2.70043
Step 84675: loss = 2.92392
Step 84680: loss = 2.73898
Step 84685: loss = 2.90863
Step 84690: loss = 2.97577
Step 84695: loss = 2.70075
Step 84700: loss = 2.77759
Step 84705: loss = 2.95338
Step 84710: loss = 3.04022
Step 84715: loss = 2.70304
Step 84720: loss = 2.80575
Step 84725: loss = 2.65930
Step 84730: loss = 2.60776
Step 84735: loss = 2.87220
Step 84740: loss = 2.70452
Step 84745: loss = 2.88817
Step 84750: loss = 2.72006
Step 84755: loss = 2.96688
Step 84760: loss = 2.88573
Step 84765: loss = 2.87500
Step 84770: loss = 3.18956
Step 84775: loss = 2.99768
Step 84780: loss = 3.27211
Step 84785: loss = 2.80532
Step 84790: loss = 2.78864
Step 84795: loss = 2.70131
Step 84800: loss = 2.88122
Step 84805: loss = 2.82881
Step 84810: loss = 2.79038
Step 84815: loss = 2.87678
Step 84820: loss = 2.85459
Step 84825: loss = 2.94788
Step 84830: loss = 3.04486
Step 84835: loss = 2.86797
Step 84840: loss = 2.82270
Step 84845: loss = 2.92127
Step 84850: loss = 2.83620
Step 84855: loss = 2.79690
Step 84860: loss = 2.74660
Step 84865: loss = 2.98882
Step 84870: loss = 2.76505
Step 84875: loss = 2.63120
Step 84880: loss = 2.65958
Step 84885: loss = 3.16057
Step 84890: loss = 2.88040
Step 84895: loss = 2.88184
Step 84900: loss = 2.77196
Step 84905: loss = 2.68902
Step 84910: loss = 2.61943
Step 84915: loss = 2.87523
Step 84920: loss = 2.84100
Step 84925: loss = 2.97266
Step 84930: loss = 2.97069
Step 84935: loss = 3.18720
Step 84940: loss = 2.68603
Step 84945: loss = 2.86552
Step 84950: loss = 2.67083
Step 84955: loss = 2.86447
Step 84960: loss = 2.86352
Step 84965: loss = 2.78460
Step 84970: loss = 2.74495
Step 84975: loss = 2.89653
Step 84980: loss = 2.89840
Step 84985: loss = 2.95733
Step 84990: loss = 3.12036
Step 84995: loss = 3.02618
Step 85000: loss = 3.05058
Step 85005: loss = 2.84790
Step 85010: loss = 2.73978
Step 85015: loss = 2.81683
Step 85020: loss = 2.85827
Training Data Eval:
  Num examples: 49920, Num correct: 6756, Precision @ 1: 0.1353
('Testing Data Eval: EPOCH->', 219)
  Num examples: 9984, Num correct: 1391, Precision @ 1: 0.1393
Step 85025: loss = 2.80673
Step 85030: loss = 2.92753
Step 85035: loss = 2.99511
Step 85040: loss = 2.87932
Step 85045: loss = 2.78215
Step 85050: loss = 3.05874
Step 85055: loss = 2.58810
Step 85060: loss = 2.72332
Step 85065: loss = 2.55385
Step 85070: loss = 3.00908
Step 85075: loss = 2.81254
Step 85080: loss = 2.73541
Step 85085: loss = 2.89100
Step 85090: loss = 2.89181
Step 85095: loss = 3.10320
Step 85100: loss = 2.97059
Step 85105: loss = 2.80856
Step 85110: loss = 2.96736
Step 85115: loss = 2.84103
Step 85120: loss = 3.02591
Step 85125: loss = 3.01129
Step 85130: loss = 2.97867
Step 85135: loss = 2.98264
Step 85140: loss = 3.11684
Step 85145: loss = 2.97976
Step 85150: loss = 2.93842
Step 85155: loss = 2.97859
Step 85160: loss = 2.69621
Step 85165: loss = 2.62059
Step 85170: loss = 2.92554
Step 85175: loss = 3.14803
Step 85180: loss = 2.78480
Step 85185: loss = 2.66599
Step 85190: loss = 2.68219
Step 85195: loss = 2.69696
Step 85200: loss = 3.10024
Step 85205: loss = 2.92569
Step 85210: loss = 2.83528
Step 85215: loss = 2.79166
Step 85220: loss = 2.71968
Step 85225: loss = 2.85286
Step 85230: loss = 2.98406
Step 85235: loss = 2.75654
Step 85240: loss = 2.80173
Step 85245: loss = 2.84866
Step 85250: loss = 2.77748
Step 85255: loss = 2.93510
Step 85260: loss = 2.81034
Step 85265: loss = 2.93317
Step 85270: loss = 2.93739
Step 85275: loss = 2.69030
Step 85280: loss = 2.91026
Step 85285: loss = 2.74558
Step 85290: loss = 3.05041
Step 85295: loss = 2.75613
Step 85300: loss = 2.83138
Step 85305: loss = 2.90551
Step 85310: loss = 2.93839
Step 85315: loss = 2.81513
Step 85320: loss = 2.66719
Step 85325: loss = 2.70014
Step 85330: loss = 2.87820
Step 85335: loss = 2.92867
Step 85340: loss = 2.76180
Step 85345: loss = 3.13320
Step 85350: loss = 2.91787
Step 85355: loss = 2.78113
Step 85360: loss = 2.86587
Step 85365: loss = 2.73869
Step 85370: loss = 2.90698
Step 85375: loss = 2.96997
Step 85380: loss = 2.70512
Step 85385: loss = 2.83442
Step 85390: loss = 3.07277
Step 85395: loss = 2.89229
Step 85400: loss = 2.73720
Step 85405: loss = 2.74937
Step 85410: loss = 3.00470
Training Data Eval:
  Num examples: 49920, Num correct: 6759, Precision @ 1: 0.1354
('Testing Data Eval: EPOCH->', 220)
  Num examples: 9984, Num correct: 1396, Precision @ 1: 0.1398
Step 85415: loss = 2.81148
Step 85420: loss = 2.83317
Step 85425: loss = 2.86523
Step 85430: loss = 2.68396
Step 85435: loss = 3.07874
Step 85440: loss = 3.01611
Step 85445: loss = 2.87229
Step 85450: loss = 2.85143
Step 85455: loss = 2.76709
Step 85460: loss = 2.72547
Step 85465: loss = 2.99547
Step 85470: loss = 2.90787
Step 85475: loss = 2.96045
Step 85480: loss = 2.81224
Step 85485: loss = 2.79962
Step 85490: loss = 2.94003
Step 85495: loss = 2.75409
Step 85500: loss = 2.93674
Step 85505: loss = 2.63335
Step 85510: loss = 3.27232
Step 85515: loss = 2.92058
Step 85520: loss = 2.80899
Step 85525: loss = 2.95572
Step 85530: loss = 2.90963
Step 85535: loss = 2.88778
Step 85540: loss = 2.63416
Step 85545: loss = 2.94666
Step 85550: loss = 3.06790
Step 85555: loss = 2.87616
Step 85560: loss = 3.04784
Step 85565: loss = 2.80988
Step 85570: loss = 2.93292
Step 85575: loss = 3.04555
Step 85580: loss = 2.96217
Step 85585: loss = 3.14755
Step 85590: loss = 2.90137
Step 85595: loss = 3.07573
Step 85600: loss = 2.83189
Step 85605: loss = 2.84472
Step 85610: loss = 2.77618
Step 85615: loss = 2.99650
Step 85620: loss = 2.89708
Step 85625: loss = 2.77728
Step 85630: loss = 2.99319
Step 85635: loss = 2.79066
Step 85640: loss = 2.63345
Step 85645: loss = 3.03897
Step 85650: loss = 2.85780
Step 85655: loss = 2.84559
Step 85660: loss = 2.86672
Step 85665: loss = 2.51453
Step 85670: loss = 2.92168
Step 85675: loss = 2.97177
Step 85680: loss = 2.70371
Step 85685: loss = 2.72586
Step 85690: loss = 2.76170
Step 85695: loss = 2.67031
Step 85700: loss = 2.91147
Step 85705: loss = 2.64838
Step 85710: loss = 2.92646
Step 85715: loss = 2.90908
Step 85720: loss = 2.90969
Step 85725: loss = 2.99238
Step 85730: loss = 2.99703
Step 85735: loss = 2.97518
Step 85740: loss = 2.81532
Step 85745: loss = 2.81981
Step 85750: loss = 3.04245
Step 85755: loss = 2.90273
Step 85760: loss = 2.78433
Step 85765: loss = 2.78191
Step 85770: loss = 2.84957
Step 85775: loss = 3.00300
Step 85780: loss = 2.80644
Step 85785: loss = 2.78881
Step 85790: loss = 2.82635
Step 85795: loss = 2.99844
Step 85800: loss = 2.86396
Training Data Eval:
  Num examples: 49920, Num correct: 6751, Precision @ 1: 0.1352
('Testing Data Eval: EPOCH->', 221)
  Num examples: 9984, Num correct: 1421, Precision @ 1: 0.1423
Step 85805: loss = 3.00790
Step 85810: loss = 2.73633
Step 85815: loss = 3.01462
Step 85820: loss = 2.62913
Step 85825: loss = 3.09323
Step 85830: loss = 2.74235
Step 85835: loss = 2.87128
Step 85840: loss = 2.90601
Step 85845: loss = 2.71639
Step 85850: loss = 2.78216
Step 85855: loss = 2.84916
Step 85860: loss = 3.04531
Step 85865: loss = 2.84820
Step 85870: loss = 2.52108
Step 85875: loss = 2.92563
Step 85880: loss = 2.93831
Step 85885: loss = 2.81960
Step 85890: loss = 2.86313
Step 85895: loss = 2.80399
Step 85900: loss = 2.79006
Step 85905: loss = 2.96013
Step 85910: loss = 3.08597
Step 85915: loss = 2.89444
Step 85920: loss = 2.55625
Step 85925: loss = 2.95870
Step 85930: loss = 2.81308
Step 85935: loss = 2.92408
Step 85940: loss = 2.92004
Step 85945: loss = 2.83406
Step 85950: loss = 2.84535
Step 85955: loss = 2.85065
Step 85960: loss = 2.89398
Step 85965: loss = 2.91823
Step 85970: loss = 2.99391
Step 85975: loss = 2.66205
Step 85980: loss = 3.03793
Step 85985: loss = 2.69206
Step 85990: loss = 2.87797
Step 85995: loss = 2.55499
Step 86000: loss = 2.93065
Step 86005: loss = 2.77909
Step 86010: loss = 2.75092
Step 86015: loss = 2.92615
Step 86020: loss = 2.74865
Step 86025: loss = 2.86231
Step 86030: loss = 3.06772
Step 86035: loss = 2.97518
Step 86040: loss = 2.92472
Step 86045: loss = 2.67490
Step 86050: loss = 2.89489
Step 86055: loss = 2.83106
Step 86060: loss = 2.75882
Step 86065: loss = 2.91132
Step 86070: loss = 3.19964
Step 86075: loss = 3.00950
Step 86080: loss = 2.98706
Step 86085: loss = 2.81862
Step 86090: loss = 2.78442
Step 86095: loss = 2.91155
Step 86100: loss = 2.73836
Step 86105: loss = 2.99043
Step 86110: loss = 3.13065
Step 86115: loss = 2.90429
Step 86120: loss = 2.75293
Step 86125: loss = 2.87147
Step 86130: loss = 3.12536
Step 86135: loss = 2.98004
Step 86140: loss = 2.87358
Step 86145: loss = 3.00552
Step 86150: loss = 2.75671
Step 86155: loss = 2.69920
Step 86160: loss = 2.95848
Step 86165: loss = 2.79452
Step 86170: loss = 2.93855
Step 86175: loss = 2.89591
Step 86180: loss = 2.86419
Step 86185: loss = 2.96678
Step 86190: loss = 2.62880
Training Data Eval:
  Num examples: 49920, Num correct: 6804, Precision @ 1: 0.1363
('Testing Data Eval: EPOCH->', 222)
  Num examples: 9984, Num correct: 1413, Precision @ 1: 0.1415
Step 86195: loss = 2.82556
Step 86200: loss = 2.71547
Step 86205: loss = 2.84361
Step 86210: loss = 2.79593
Step 86215: loss = 2.81629
Step 86220: loss = 2.83109
Step 86225: loss = 2.90659
Step 86230: loss = 2.94745
Step 86235: loss = 2.83899
Step 86240: loss = 3.06838
Step 86245: loss = 2.76367
Step 86250: loss = 3.04309
Step 86255: loss = 2.89353
Step 86260: loss = 2.83898
Step 86265: loss = 2.96994
Step 86270: loss = 2.55430
Step 86275: loss = 2.92287
Step 86280: loss = 2.93514
Step 86285: loss = 3.00776
Step 86290: loss = 2.93312
Step 86295: loss = 2.87631
Step 86300: loss = 2.82975
Step 86305: loss = 2.82331
Step 86310: loss = 2.82344
Step 86315: loss = 2.99206
Step 86320: loss = 2.84904
Step 86325: loss = 2.96237
Step 86330: loss = 2.72421
Step 86335: loss = 2.81062
Step 86340: loss = 2.61365
Step 86345: loss = 2.83756
Step 86350: loss = 2.89781
Step 86355: loss = 2.75084
Step 86360: loss = 2.93303
Step 86365: loss = 2.77972
Step 86370: loss = 2.85463
Step 86375: loss = 2.83458
Step 86380: loss = 3.08313
Step 86385: loss = 2.80435
Step 86390: loss = 3.00247
Step 86395: loss = 2.82588
Step 86400: loss = 2.76992
Step 86405: loss = 2.90961
Step 86410: loss = 2.87490
Step 86415: loss = 3.00230
Step 86420: loss = 2.79803
Step 86425: loss = 2.71034
Step 86430: loss = 3.02380
Step 86435: loss = 2.78808
Step 86440: loss = 2.84420
Step 86445: loss = 2.71978
Step 86450: loss = 2.91433
Step 86455: loss = 2.91349
Step 86460: loss = 2.87976
Step 86465: loss = 2.93732
Step 86470: loss = 2.83591
Step 86475: loss = 3.01799
Step 86480: loss = 2.94000
Step 86485: loss = 2.66492
Step 86490: loss = 2.84369
Step 86495: loss = 2.92506
Step 86500: loss = 2.73383
Step 86505: loss = 2.74453
Step 86510: loss = 2.84010
Step 86515: loss = 2.78149
Step 86520: loss = 2.79061
Step 86525: loss = 2.92603
Step 86530: loss = 2.96652
Step 86535: loss = 2.82577
Step 86540: loss = 2.91173
Step 86545: loss = 2.79542
Step 86550: loss = 3.03598
Step 86555: loss = 2.85130
Step 86560: loss = 3.03809
Step 86565: loss = 2.89565
Step 86570: loss = 2.81489
Step 86575: loss = 2.84553
Step 86580: loss = 2.85788
Training Data Eval:
  Num examples: 49920, Num correct: 6792, Precision @ 1: 0.1361
('Testing Data Eval: EPOCH->', 223)
  Num examples: 9984, Num correct: 1398, Precision @ 1: 0.1400
Step 86585: loss = 2.77194
Step 86590: loss = 2.83800
Step 86595: loss = 2.81583
Step 86600: loss = 2.84660
Step 86605: loss = 2.94001
Step 86610: loss = 2.82967
Step 86615: loss = 2.88358
Step 86620: loss = 2.82686
Step 86625: loss = 2.92782
Step 86630: loss = 2.99246
Step 86635: loss = 2.81106
Step 86640: loss = 2.93195
Step 86645: loss = 2.62460
Step 86650: loss = 2.86684
Step 86655: loss = 3.06493
Step 86660: loss = 2.70939
Step 86665: loss = 2.88602
Step 86670: loss = 2.70682
Step 86675: loss = 2.90792
Step 86680: loss = 2.82137
Step 86685: loss = 2.88635
Step 86690: loss = 2.75416
Step 86695: loss = 3.02196
Step 86700: loss = 2.90596
Step 86705: loss = 3.07865
Step 86710: loss = 3.14815
Step 86715: loss = 3.10333
Step 86720: loss = 2.89494
Step 86725: loss = 2.92845
Step 86730: loss = 2.71790
Step 86735: loss = 2.90976
Step 86740: loss = 3.03247
Step 86745: loss = 2.86135
Step 86750: loss = 2.90002
Step 86755: loss = 2.73604
Step 86760: loss = 3.11020
Step 86765: loss = 2.99325
Step 86770: loss = 3.01551
Step 86775: loss = 2.87078
Step 86780: loss = 2.65177
Step 86785: loss = 2.78350
Step 86790: loss = 2.73543
Step 86795: loss = 2.87998
Step 86800: loss = 2.87133
Step 86805: loss = 2.92546
Step 86810: loss = 2.93000
Step 86815: loss = 2.90182
Step 86820: loss = 2.75993
Step 86825: loss = 3.04420
Step 86830: loss = 2.98543
Step 86835: loss = 2.59936
Step 86840: loss = 2.71765
Step 86845: loss = 2.86870
Step 86850: loss = 2.75877
Step 86855: loss = 2.65401
Step 86860: loss = 2.90472
