Student with multiple layers approach
Step 220440: loss = 0.17779
Step 220445: loss = 0.03813
Step 220450: loss = 0.01978
Step 220455: loss = 0.05722
Step 220460: loss = 0.04635
Step 220465: loss = 0.03027
Step 220470: loss = 0.01109
Step 220475: loss = 0.01316
Step 220480: loss = 0.01029
Step 220485: loss = 0.02004
Step 220490: loss = 0.06567
Step 220495: loss = 0.09940
Step 220500: loss = 0.04180
Step 220505: loss = 0.00497
Step 220510: loss = 0.30257
Step 220515: loss = 0.00836
Step 220520: loss = 0.01299
Step 220525: loss = 0.20016
Step 220530: loss = 0.07572
Step 220535: loss = 0.00054
Step 220540: loss = 0.01405
Step 220545: loss = 0.02493
Step 220550: loss = 0.08101
Step 220555: loss = 0.00561
Step 220560: loss = 0.03862
Step 220565: loss = 0.11874
Step 220570: loss = 0.04584
Step 220575: loss = 0.00088
Step 220580: loss = 0.01512
Step 220585: loss = 0.11071
Step 220590: loss = 0.00446
Step 220595: loss = 0.00415
Step 220600: loss = 0.40540
Step 220605: loss = 0.00055
Step 220610: loss = 0.01103
Step 220615: loss = 0.11343
Step 220620: loss = 0.05082
Step 220625: loss = 0.04412
Step 220630: loss = 0.01924
Step 220635: loss = 0.01706
Step 220640: loss = 0.07495
Step 220645: loss = 0.24148
Step 220650: loss = 0.01555
Step 220655: loss = 0.04507
Step 220660: loss = 0.00262
Step 220665: loss = 0.13063
Step 220670: loss = 0.14503
Step 220675: loss = 0.02997
Step 220680: loss = 0.06167
Step 220685: loss = 0.01301
Step 220690: loss = 0.52879
Step 220695: loss = 0.16371
Step 220700: loss = 0.07738
Step 220705: loss = 0.01001
Step 220710: loss = 0.09556
Step 220715: loss = 0.04967
Step 220720: loss = 0.01876
Step 220725: loss = 0.03412
Step 220730: loss = 0.00285
Step 220735: loss = 0.01376
Step 220740: loss = 0.03753
Step 220745: loss = 0.00708
Step 220750: loss = 0.00317
Step 220755: loss = 0.02823
Step 220760: loss = 0.09426
Step 220765: loss = 0.00452
Step 220770: loss = 0.03210
Step 220775: loss = 0.04180
Step 220780: loss = 0.10690
Step 220785: loss = 0.08804
Step 220790: loss = 0.03374
Step 220795: loss = 0.11416
Step 220800: loss = 0.01771
Step 220805: loss = 0.15055
Step 220810: loss = 0.03514
Step 220815: loss = 0.02169
Step 220820: loss = 0.00650
Step 220825: loss = 0.11727
Step 220830: loss = 0.04324
Step 220835: loss = 0.05486
Step 220840: loss = 0.02876
Step 220845: loss = 0.01606
Step 220850: loss = 0.03957
Step 220855: loss = 0.01894
Step 220860: loss = 0.29164
Step 220865: loss = 0.10629
Step 220870: loss = 0.09493
Step 220875: loss = 0.09571
Step 220880: loss = 0.06546
Step 220885: loss = 0.01745
Step 220890: loss = 0.33998
Step 220895: loss = 0.02786
Step 220900: loss = 0.05603
Step 220905: loss = 0.02636
Step 220910: loss = 0.02976
Step 220915: loss = 0.10900
Step 220920: loss = 0.01337
Step 220925: loss = 0.03931
Step 220930: loss = 0.00652
Step 220935: loss = 0.04113
Step 220940: loss = 0.06402
Step 220945: loss = 0.07136
Step 220950: loss = 0.04559
Step 220955: loss = 0.01784
Step 220960: loss = 0.07341
Step 220965: loss = 0.11249
Step 220970: loss = 0.05244
Step 220975: loss = 0.00182
Step 220980: loss = 0.00937
Step 220985: loss = 0.04930
Step 220990: loss = 0.27238
Step 220995: loss = 0.01634
Step 221000: loss = 0.00525
Training Data Eval:
  Num examples: 50000, Num correct: 49104, Precision @ 1: 0.9821
('Testing Data Eval: EPOCH->', 222)
  Num examples: 10000, Num correct: 7218, Precision @ 1: 0.7218
Step 221005: loss = 0.03642
Step 221010: loss = 0.06607
Step 221015: loss = 0.08034
Step 221020: loss = 0.05877
Step 221025: loss = 0.10719
Step 221030: loss = 0.06444
Step 221035: loss = 0.16593
Step 221040: loss = 0.29456
Step 221045: loss = 0.11467
Step 221050: loss = 0.04410
Step 221055: loss = 0.00571
Step 221060: loss = 0.01554
Step 221065: loss = 0.09006
Step 221070: loss = 0.02228
Step 221075: loss = 0.04786
Step 221080: loss = 0.04601
Step 221085: loss = 0.59796
Step 221090: loss = 0.06506
Step 221095: loss = 0.00648
Step 221100: loss = 0.04524
Step 221105: loss = 0.00388
Step 221110: loss = 0.02569
Step 221115: loss = 0.15061
Step 221120: loss = 0.00781
Step 221125: loss = 0.05363
Step 221130: loss = 0.10262
Step 221135: loss = 0.02025
Step 221140: loss = 0.04208
Step 221145: loss = 0.07699
Step 221150: loss = 0.01672
Step 221155: loss = 0.11074
Step 221160: loss = 0.06065
Step 221165: loss = 0.13244
Step 221170: loss = 0.02294
Step 221175: loss = 0.02950
Step 221180: loss = 0.02187
Step 221185: loss = 0.02216
Step 221190: loss = 0.14381
Step 221195: loss = 0.05830
Step 221200: loss = 0.03020
Step 221205: loss = 0.02601
Step 221210: loss = 0.03347
Step 221215: loss = 0.15760
Step 221220: loss = 0.02561
Step 221225: loss = 0.14102
Step 221230: loss = 0.30329
Step 221235: loss = 0.02702
Step 221240: loss = 0.23762
Step 221245: loss = 0.01566
Step 221250: loss = 0.00569
Step 221255: loss = 0.02699
Step 221260: loss = 0.00552
Step 221265: loss = 0.06838
Step 221270: loss = 0.19028
Step 221275: loss = 0.06493
Step 221280: loss = 0.04721
Step 221285: loss = 0.02558
Step 221290: loss = 0.44060
Step 221295: loss = 0.08933
Step 221300: loss = 0.14784
Step 221305: loss = 0.06009
Step 221310: loss = 0.00253
Step 221315: loss = 0.14289
Step 221320: loss = 0.05173
Step 221325: loss = 0.02980
Step 221330: loss = 0.02717
Step 221335: loss = 0.00971
Step 221340: loss = 0.14417
Step 221345: loss = 0.05452
Step 221350: loss = 0.02800
Step 221355: loss = 0.04633
Step 221360: loss = 0.02996
Step 221365: loss = 0.20848
Step 221370: loss = 0.02945
Step 221375: loss = 0.05501
Step 221380: loss = 0.00565
Step 221385: loss = 0.09136
Step 221390: loss = 0.27881
Step 221395: loss = 0.00774
Step 221400: loss = 0.01763
Step 221405: loss = 0.00547
Step 221410: loss = 0.03804
Step 221415: loss = 0.08664
Step 221420: loss = 0.00454
Step 221425: loss = 0.08457
Step 221430: loss = 0.02167
Step 221435: loss = 0.05083
Step 221440: loss = 0.19656
Step 221445: loss = 0.06917
Step 221450: loss = 0.03448
Step 221455: loss = 0.07464
Step 221460: loss = 0.14366
Step 221465: loss = 0.21907
Step 221470: loss = 0.04331
Step 221475: loss = 0.00943
Step 221480: loss = 0.01962
Step 221485: loss = 0.04813
Step 221490: loss = 0.03535
Step 221495: loss = 0.04231
Step 221500: loss = 0.03329
Step 221505: loss = 0.03418
Step 221510: loss = 0.02289
Step 221515: loss = 0.02474
Step 221520: loss = 0.10284
Step 221525: loss = 0.07169
Step 221530: loss = 0.04063
Step 221535: loss = 0.01906
Step 221540: loss = 0.08618
Step 221545: loss = 0.07009
Step 221550: loss = 0.01515
Step 221555: loss = 0.01727
Step 221560: loss = 0.03278
Step 221565: loss = 0.00704
Step 221570: loss = 0.03364
Step 221575: loss = 0.02255
Step 221580: loss = 0.00103
Step 221585: loss = 0.05940
Step 221590: loss = 0.00795
Step 221595: loss = 0.00349
Step 221600: loss = 0.02378
Step 221605: loss = 0.03063
Step 221610: loss = 0.10796
Step 221615: loss = 0.00965
Step 221620: loss = 0.16294
Step 221625: loss = 0.01942
Step 221630: loss = 0.21830
Step 221635: loss = 0.00193
Step 221640: loss = 0.04907
Step 221645: loss = 0.00691
Step 221650: loss = 0.07384
Step 221655: loss = 0.00844
Step 221660: loss = 0.01586
Step 221665: loss = 0.06662
Step 221670: loss = 0.01284
Step 221675: loss = 0.10027
Step 221680: loss = 0.11047
Step 221685: loss = 0.03700
Step 221690: loss = 0.00136
Step 221695: loss = 0.05176
Step 221700: loss = 0.08773
Step 221705: loss = 0.05896
Step 221710: loss = 0.16240
Step 221715: loss = 0.01452
Step 221720: loss = 0.34387
Step 221725: loss = 0.09418
Step 221730: loss = 0.01278
Step 221735: loss = 0.07512
Step 221740: loss = 0.02697
Step 221745: loss = 0.02657
Step 221750: loss = 0.02559
Step 221755: loss = 0.01340
Step 221760: loss = 0.07602
Step 221765: loss = 0.06877
Step 221770: loss = 0.12791
Step 221775: loss = 0.07875
Step 221780: loss = 0.16173
Step 221785: loss = 0.04548
Step 221790: loss = 0.05987
Step 221795: loss = 0.02206
Step 221800: loss = 0.10100
Step 221805: loss = 0.00328
Step 221810: loss = 0.07082
Step 221815: loss = 0.06808
Step 221820: loss = 0.00180
Step 221825: loss = 0.03667
Step 221830: loss = 0.01723
Step 221835: loss = 0.01568
Step 221840: loss = 0.05310
Step 221845: loss = 0.01992
Step 221850: loss = 0.02174
Step 221855: loss = 0.03311
Step 221860: loss = 0.03372
Step 221865: loss = 0.05174
Step 221870: loss = 0.13723
Step 221875: loss = 0.01959
Step 221880: loss = 0.48521
Step 221885: loss = 0.17857
Step 221890: loss = 0.19819
Step 221895: loss = 0.06984
Step 221900: loss = 0.00508
Step 221905: loss = 0.07861
Step 221910: loss = 0.17789
Step 221915: loss = 0.01454
Step 221920: loss = 0.04655
Step 221925: loss = 0.13454
Step 221930: loss = 0.00627
Step 221935: loss = 0.06419
Step 221940: loss = 0.00695
Step 221945: loss = 0.05780
Step 221950: loss = 0.03469
Step 221955: loss = 0.00486
Step 221960: loss = 0.05178
Step 221965: loss = 0.17434
Step 221970: loss = 0.02557
Step 221975: loss = 0.02017
Step 221980: loss = 0.08629
Step 221985: loss = 0.42013
Step 221990: loss = 0.04144
Step 221995: loss = 0.01537
Step 222000: loss = 0.10029
Training Data Eval:
  Num examples: 50000, Num correct: 49246, Precision @ 1: 0.9849
('Testing Data Eval: EPOCH->', 223)
  Num examples: 10000, Num correct: 7256, Precision @ 1: 0.7256
Step 222005: loss = 0.05184
Step 222010: loss = 0.16480
Step 222015: loss = 0.04462
Step 222020: loss = 0.54659
Step 222025: loss = 0.02526
Step 222030: loss = 0.09750
Step 222035: loss = 0.01558
Step 222040: loss = 0.01552
Step 222045: loss = 0.03423
Step 222050: loss = 0.00114
Step 222055: loss = 0.09507
Step 222060: loss = 0.03597
Step 222065: loss = 0.01327
Step 222070: loss = 0.06784
Step 222075: loss = 0.03868
Step 222080: loss = 0.01732
Step 222085: loss = 0.01138
Step 222090: loss = 0.01680
Step 222095: loss = 0.02590
Step 222100: loss = 0.04522
Step 222105: loss = 0.07609
Step 222110: loss = 0.04768
Step 222115: loss = 0.05345
Step 222120: loss = 0.00950
Step 222125: loss = 0.17196
Step 222130: loss = 0.19726
Step 222135: loss = 0.00692
Step 222140: loss = 0.00760
Step 222145: loss = 0.00418
Step 222150: loss = 0.03901
Step 222155: loss = 0.01479
Step 222160: loss = 0.03239
Step 222165: loss = 0.09053
Step 222170: loss = 0.00851
Step 222175: loss = 0.08246
Step 222180: loss = 0.02344
Step 222185: loss = 0.17442
Step 222190: loss = 0.09386
Step 222195: loss = 0.00540
Step 222200: loss = 0.00168
Step 222205: loss = 0.00521
Step 222210: loss = 0.07973
Step 222215: loss = 0.00765
Step 222220: loss = 0.00791
Step 222225: loss = 0.01703
Step 222230: loss = 0.06832
Step 222235: loss = 0.00685
Step 222240: loss = 0.05909
Step 222245: loss = 0.10699
Step 222250: loss = 0.08287
Step 222255: loss = 0.05097
Step 222260: loss = 0.11522
Step 222265: loss = 0.00657
Step 222270: loss = 0.04337
Step 222275: loss = 0.00717
Step 222280: loss = 0.12107
Step 222285: loss = 0.02097
Step 222290: loss = 0.23030
Step 222295: loss = 0.02107
Step 222300: loss = 0.01348
Step 222305: loss = 0.00321
Step 222310: loss = 0.01108
Step 222315: loss = 0.01769
Step 222320: loss = 0.00484
Step 222325: loss = 0.00929
Step 222330: loss = 0.00231
Step 222335: loss = 0.02782
Step 222340: loss = 0.01800
Step 222345: loss = 0.01642
Step 222350: loss = 0.35393
Step 222355: loss = 0.00357
Step 222360: loss = 0.03462
Step 222365: loss = 0.07796
Step 222370: loss = 0.01066
Step 222375: loss = 0.00865
Step 222380: loss = 0.07270
Step 222385: loss = 0.09491
Step 222390: loss = 0.07530
Step 222395: loss = 0.05433
Step 222400: loss = 0.07538
Step 222405: loss = 0.11222
Step 222410: loss = 0.04338
Step 222415: loss = 0.00622
Step 222420: loss = 0.03768
Step 222425: loss = 0.03877
Step 222430: loss = 0.03066
Step 222435: loss = 0.03553
Step 222440: loss = 0.00043
Step 222445: loss = 0.04850
Step 222450: loss = 0.32920
Step 222455: loss = 0.00533
Step 222460: loss = 0.05355
Step 222465: loss = 0.00369
Step 222470: loss = 0.07170
Step 222475: loss = 0.15369
Step 222480: loss = 0.00631
Step 222485: loss = 0.03426
Step 222490: loss = 0.12847
Step 222495: loss = 0.01334
Step 222500: loss = 0.01579
Step 222505: loss = 0.00634
Step 222510: loss = 0.06893
Step 222515: loss = 0.03803
Step 222520: loss = 0.01314
Step 222525: loss = 0.06411
Step 222530: loss = 0.02965
Step 222535: loss = 0.21772
Step 222540: loss = 0.19787
Step 222545: loss = 0.06699
Step 222550: loss = 0.05289
Step 222555: loss = 0.10865
Step 222560: loss = 0.00752
Step 222565: loss = 0.03545
Step 222570: loss = 0.04225
Step 222575: loss = 0.01971
Step 222580: loss = 0.02486
Step 222585: loss = 0.01314
Step 222590: loss = 0.03726
Step 222595: loss = 0.18250
Step 222600: loss = 0.13810
Step 222605: loss = 0.02489
Step 222610: loss = 0.02946
Step 222615: loss = 0.05946
Step 222620: loss = 0.04995
Step 222625: loss = 0.27325
Step 222630: loss = 0.14504
Step 222635: loss = 0.01211
Step 222640: loss = 0.05162
Step 222645: loss = 0.00299
Step 222650: loss = 0.00659
Step 222655: loss = 0.07975
Step 222660: loss = 0.00289
Step 222665: loss = 0.03192
Step 222670: loss = 0.01300
Step 222675: loss = 0.07876
Step 222680: loss = 0.12589
Step 222685: loss = 0.19714
Step 222690: loss = 0.02079
Step 222695: loss = 0.06160
Step 222700: loss = 0.01948
Step 222705: loss = 0.01115
Step 222710: loss = 0.01958
Step 222715: loss = 0.04672
Step 222720: loss = 0.06169
Step 222725: loss = 0.00327
Step 222730: loss = 0.01608
Step 222735: loss = 0.20569
Step 222740: loss = 0.06766
Step 222745: loss = 0.07612
Step 222750: loss = 0.08906
Step 222755: loss = 0.15246
Step 222760: loss = 0.01726
Step 222765: loss = 0.09020
Step 222770: loss = 0.01736
Step 222775: loss = 0.29673
Step 222780: loss = 0.11347
Step 222785: loss = 0.10037
Step 222790: loss = 0.06623
Step 222795: loss = 0.06434
Step 222800: loss = 0.02548
Step 222805: loss = 0.00164
Step 222810: loss = 0.01101
Step 222815: loss = 0.07649
Step 222820: loss = 0.00383
Step 222825: loss = 0.00700
Step 222830: loss = 0.01742
Step 222835: loss = 0.07359
Step 222840: loss = 0.01589
Step 222845: loss = 0.00239
Step 222850: loss = 0.00432
Step 222855: loss = 0.00529
Step 222860: loss = 0.09562
Step 222865: loss = 0.04757
Step 222870: loss = 0.03673
Step 222875: loss = 0.00186
Step 222880: loss = 0.10648
Step 222885: loss = 0.00226
Step 222890: loss = 0.05058
Step 222895: loss = 0.09884
Step 222900: loss = 0.18451
Step 222905: loss = 0.01951
Step 222910: loss = 0.01894
Step 222915: loss = 0.05461
Step 222920: loss = 0.02070
Step 222925: loss = 0.12970
Step 222930: loss = 0.26389
Step 222935: loss = 0.10367
Step 222940: loss = 0.01956
Step 222945: loss = 0.00300
Step 222950: loss = 0.00548
Step 222955: loss = 0.05250
Step 222960: loss = 0.01034
Step 222965: loss = 0.01139
Step 222970: loss = 0.03803
Step 222975: loss = 0.01495
Step 222980: loss = 0.01740
Step 222985: loss = 0.02336
Step 222990: loss = 0.05743
Step 222995: loss = 0.00867
Step 223000: loss = 0.02056
Training Data Eval:
  Num examples: 50000, Num correct: 49247, Precision @ 1: 0.9849
('Testing Data Eval: EPOCH->', 224)
  Num examples: 10000, Num correct: 7304, Precision @ 1: 0.7304
Step 223005: loss = 0.04703
Step 223010: loss = 0.09911
Step 223015: loss = 0.05113
Step 223020: loss = 0.06434
Step 223025: loss = 0.03067
Step 223030: loss = 0.01493
Step 223035: loss = 0.05443
Step 223040: loss = 0.42910
Step 223045: loss = 0.01695
Step 223050: loss = 0.01258
Step 223055: loss = 0.11104
Step 223060: loss = 0.19275
Step 223065: loss = 0.07066
Step 223070: loss = 0.05510
Step 223075: loss = 0.00858
Step 223080: loss = 0.01234
Step 223085: loss = 0.00210
Step 223090: loss = 0.00472
Step 223095: loss = 0.01019
Step 223100: loss = 0.06379
Step 223105: loss = 0.01770
Step 223110: loss = 0.04315
Step 223115: loss = 0.05619
Step 223120: loss = 0.04310
Step 223125: loss = 0.06808
Step 223130: loss = 0.04441
Step 223135: loss = 0.12904
Step 223140: loss = 0.05161
Step 223145: loss = 0.03682
Step 223150: loss = 0.16159
Step 223155: loss = 0.18494
Step 223160: loss = 0.00471
Step 223165: loss = 0.00138
Step 223170: loss = 0.20386
Step 223175: loss = 0.02417
Step 223180: loss = 0.31789
Step 223185: loss = 0.09353
Step 223190: loss = 0.01059
Step 223195: loss = 0.01404
Step 223200: loss = 0.03177
Step 223205: loss = 0.04887
Step 223210: loss = 0.05971
Step 223215: loss = 0.03370
Step 223220: loss = 0.05794
Step 223225: loss = 0.04510
Step 223230: loss = 0.07432
Step 223235: loss = 0.03031
Step 223240: loss = 0.04919
Step 223245: loss = 0.00311
Step 223250: loss = 0.00550
Step 223255: loss = 0.06761
Step 223260: loss = 0.13458
Step 223265: loss = 0.03031
Step 223270: loss = 0.05450
Step 223275: loss = 0.17306
Step 223280: loss = 0.26138
Step 223285: loss = 0.07210
Step 223290: loss = 0.02542
Step 223295: loss = 0.00603
Step 223300: loss = 0.04585
Step 223305: loss = 0.00708
Step 223310: loss = 0.01540
Step 223315: loss = 0.05471
Step 223320: loss = 0.00340
Step 223325: loss = 0.08665
Step 223330: loss = 0.06346
Step 223335: loss = 0.09851
Step 223340: loss = 0.02999
Step 223345: loss = 0.21232
Step 223350: loss = 0.00110
Step 223355: loss = 0.04100
Step 223360: loss = 0.30490
Step 223365: loss = 0.09205
Step 223370: loss = 0.00803
Step 223375: loss = 0.00565
Step 223380: loss = 0.04364
Step 223385: loss = 0.03857
Step 223390: loss = 0.04057
Step 223395: loss = 0.03729
Step 223400: loss = 0.03183
Step 223405: loss = 0.01569
Step 223410: loss = 0.17594
Step 223415: loss = 0.02662
Step 223420: loss = 0.06923
Step 223425: loss = 0.09970
Step 223430: loss = 0.20157
Step 223435: loss = 0.05535
Step 223440: loss = 0.06266
Step 223445: loss = 0.14320
Step 223450: loss = 0.00060
Step 223455: loss = 0.02431
Step 223460: loss = 0.04679
Step 223465: loss = 0.04546
Step 223470: loss = 0.00454
Step 223475: loss = 0.03813
Step 223480: loss = 0.03574
Step 223485: loss = 0.01230
Step 223490: loss = 0.07209
Step 223495: loss = 0.05594
Step 223500: loss = 0.01973
Step 223505: loss = 0.01192
Step 223510: loss = 0.02711
Step 223515: loss = 0.05315
Step 223520: loss = 0.00643
Step 223525: loss = 0.09752
Step 223530: loss = 0.02413
Step 223535: loss = 0.01206
Step 223540: loss = 0.19922
Step 223545: loss = 0.05388
Step 223550: loss = 0.02143
Step 223555: loss = 0.16352
Step 223560: loss = 0.15737
Step 223565: loss = 0.02564
Step 223570: loss = 0.29095
Step 223575: loss = 0.04091
Step 223580: loss = 0.00197
Step 223585: loss = 0.00479
Step 223590: loss = 0.02718
Step 223595: loss = 0.01631
Step 223600: loss = 0.06603
Step 223605: loss = 0.00859
Step 223610: loss = 0.08299
Step 223615: loss = 0.04925
Step 223620: loss = 0.00699
Step 223625: loss = 0.10791
Step 223630: loss = 0.03345
Step 223635: loss = 0.03197
Step 223640: loss = 0.01894
Step 223645: loss = 0.04108
Step 223650: loss = 0.00580
Step 223655: loss = 0.25581
Step 223660: loss = 0.05204
Step 223665: loss = 0.08689
Step 223670: loss = 0.00727
Step 223675: loss = 0.00375
Step 223680: loss = 0.04387
Step 223685: loss = 0.09851
Step 223690: loss = 0.03635
Step 223695: loss = 0.02951
Step 223700: loss = 0.10544
Step 223705: loss = 0.02029
Step 223710: loss = 0.11744
